Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30
66,"1,4-dicyanobutane",1-heptene,3.561614103,2.173614712,2.173614712,3.310177983,,2.32825284,4.482098188,,3.250374492,[58] ,N#CCCCCC#N,CCCCCC=C,N#CCCCCC#N CCCCCC=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
67,"1,4-dicyanobutane",1-octene,4.139955073,2.493205453,2.504709277,3.665610827,,2.509599262,4.264930863,,3.583518938,[58] ,N#CCCCCC#N,CCCCCCC=C,N#CCCCCC#N CCCCCCC=C,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train
68,"1,4-dicyanobutane",1-hexyne,1.814824742,0.783901544,0.78845736,2.085672091,,,,,1.526056303,[58] ,N#CCCCCC#N,CCCCC#C,N#CCCCCC#N CCCCC#C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
69,"1,4-dicyanobutane",1-heptyne,2.315501318,1.01523068,1.029619417,2.399711804,,,,,1.814824742,[58] ,N#CCCCCC#N,CCCCCC#C,N#CCCCCC#N CCCCCC#C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
70,"1,4-dicyanobutane",1-octyne,2.800933195,1.241268589,1.278152203,2.718000532,,,,,2.159868791,[58] ,N#CCCCCC#N,CCCCCCC#C,N#CCCCCC#N CCCCCCC#C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
71,"1,4-dimethylpiperazine",Cyclohexane,0.292669614,0.113328685,0.122217633,0.385262401,,,,,0.246860078,[60] ,CN1CCN(C)CC1,C1CCCCC1,CN1CCN(C)CC1 C1CCCCC1,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Valid
72,"1,4-dimethylpiperazine",n-Heptane,0.405465108,0.223143551,0.182321557,0.104360015,,,,,0.350656872,[60] ,CN1CCN(C)CC1,CCCCCCC,CN1CCN(C)CC1 CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
73,"1,4-dioxane",n-Pentane,1.261297871,1.667706821,1.418277407,1.124929597,1.558144618,0.841567186,1.10856262,1.601405741,1.668134396,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCC,C1COCCO1 CCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
74,"1,4-dioxane",n-Hexane,1.427916036,1.935859813,1.62924054,1.278152203,1.702928256,0.88376754,0.970778917,1.650579856,1.835106718,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCC,C1COCCO1 CCCCCC,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
75,"1,4-dioxane",Cyclohexane,1.223775432,1.919859472,1.378766095,1.091923301,1.393766376,0.343589704,0.329303747,1.232560261,1.533842788,"['[54] ', '[61] ', '[61] ']",C1COCCO1,C1CCCCC1,C1COCCO1 C1CCCCC1,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
76,"1,4-dioxane",2-methylpentane,1.366091654,1.937301775,1.627277831,1.278152203,1.719188776,,,1.785070481,1.824472638,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCC(C)C,C1COCCO1 CCCC(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
77,"1,4-dioxane",n-Heptane,1.58514522,2.183801557,1.830980182,1.427916036,1.840549633,0.90825856,0.837247525,1.728109442,1.957373698,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCCC,C1COCCO1 CCCCCCC,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
78,"1,4-dioxane","2,4-dimethylpentane",1.456286733,2.187174241,1.827769907,1.427916036,1.838961071,,,1.989243274,1.973440074,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CC(C)CC(C)C,C1COCCO1 CC(C)CC(C)C,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train
79,"1,4-dioxane",n-Octane,1.742219024,2.415020522,2.026831591,1.572773928,2.0255132,0.97455964,0.783901544,1.811562097,2.124527518,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCCCC,C1COCCO1 CCCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Valid,Train,Train
80,"1,4-dioxane","2,3,4-trimethylpentane",1.499623046,2.420368129,2.021547563,1.572773928,1.717395054,,,,1.955776835,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CC(C)C(C)C(C)C,C1COCCO1 CC(C)C(C)C(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train
81,"1,4-dioxane","2,5-dimethylhexane",1.638996715,2.418588769,2.024193067,1.572773928,,,,,2.141241943,[54] ,C1COCCO1,CC(C)CCC(C)C,C1COCCO1 CC(C)CCC(C)C,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Train,Train
82,"1,4-dioxane",ethylcyclohexane,1.499623046,2.437115986,1.785070481,1.327075001,,,,1.547562509,1.851317775,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCC1CCCCC1,C1COCCO1 CCC1CCCCC1,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
83,"1,4-dioxane",n-Nonane,1.894616855,2.634762405,2.219203484,1.713797928,2.289499853,1.029619417,0.722705983,1.884034745,2.288158647,"['[54] ', '[61] ', '[61] ']",C1COCCO1,CCCCCCCCC,C1COCCO1 CCCCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
84,"1,4-dioxane","2,5-dimethylheptane",1.761300262,2.637627737,2.215937286,1.713797928,,,,,1.887069649,[61] ,C1COCCO1,CCC(C)CCC(C)C,C1COCCO1 CCC(C)CCC(C)C,Valid,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
85,"1,4-dioxane",Toluene,0.246860078,1.196948189,0.425267735,-0.198450939,0.463734016,0.067658648,0.039220713,0.131028262,0.165514438,[61] ,C1COCCO1,Cc1ccccc1,C1COCCO1 Cc1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
86,"1,4-dioxane",Ethanol,0.802001585,0.824175443,0.832909123,0.760805829,1.150572028,0.518793793,0.940007258,1.004301609,0.91228271,[61] ,C1COCCO1,CCO,C1COCCO1 CCO,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
87,"1,4-dioxane",2-Butanone,0.173953307,0.488580015,0.31481074,0.029558802,0.470003629,0.322083499,-0.105360516,0.21511138,0.223143551,[61] ,C1COCCO1,CCC(C)=O,C1COCCO1 CCC(C)=O,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train
88,"1,4-dioxane",triethylamine,0.904218151,2.121063216,1.769854634,1.137833002,1.383791231,0.31481074,0.148420005,1.391281903,1.217875709,[61] ,C1COCCO1,CCN(CC)CC,C1COCCO1 CCN(CC)CC,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
89,"1,5-dicyanopentane",n-Hexane,3.431726587,2.086913557,2.089391873,3.202339856,,,,,3.417398761,[47] ,N#CCCCCCC#N,CCCCCC,N#CCCCCCC#N CCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
90,"1,5-dicyanopentane",Cyclohexane,2.87807423,1.743968805,1.745715531,2.925309809,,,,,2.840247371,[47] ,N#CCCCCCC#N,C1CCCCC1,N#CCCCCCC#N C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
91,"1,5-dicyanopentane",Benzene,0.936093359,0.350656872,0.343589704,0.712949808,,,,,0.512823626,[47] ,N#CCCCCCC#N,c1ccccc1,N#CCCCCCC#N c1ccccc1,Valid,Valid,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
92,"1,5-dicyanopentane",2-methyl-2-butene,2.05796251,1.446918983,1.44926916,2.280339484,,,,,2.158714723,[47] ,N#CCCCCCC#N,CC=C(C)C,N#CCCCCCC#N CC=C(C)C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
93,"1,5-dicyanopentane","2-methyl-1,3-butadiene",1.410986974,0.760805829,0.819779831,1.026041596,,,,,1.393766376,[47] ,N#CCCCCCC#N,CC(=C)C=C,N#CCCCCCC#N CC(=C)C=C,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train
94,"1,5-Dimethylpyrrolidinone",n-Pentane,1.437462648,,,,,,,1.964311234,1.93874166,[62] ,CC1CCC(=O)N1C,CCCCC,CC1CCC(=O)N1C CCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"1,5-Dimethylpyrrolidinone",n-Hexane,1.669591835,,,,,,,2.141241943,2.194999882,[62] ,CC1CCC(=O)N1C,CCCCCC,CC1CCC(=O)N1C CCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"1,5-Dimethylpyrrolidinone",Cyclohexane,1.403642999,,,,,,,1.640936579,1.638996715,[62] ,CC1CCC(=O)N1C,C1CCCCC1,CC1CCC(=O)N1C C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"1,5-Dimethylpyrrolidinone",n-Heptane,1.888583654,,,,,,,2.337952237,2.23644529,[62] ,CC1CCC(=O)N1C,CCCCCCC,CC1CCC(=O)N1C CCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"1,5-Dimethylpyrrolidinone",n-Octane,2.105352923,,,,,,,2.53449015,2.406945108,[62] ,CC1CCC(=O)N1C,CCCCCCCC,CC1CCC(=O)N1C CCCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"1,5-Dimethylpyrrolidinone",Benzene,0.076961041,,,,,,,-0.072570693,-0.116533816,[62] ,CC1CCC(=O)N1C,c1ccccc1,CC1CCC(=O)N1C c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"1,5-Dimethylpyrrolidinone",Toluene,0.329303747,,,,,,,0.139761942,0.104360015,[62] ,CC1CCC(=O)N1C,Cc1ccccc1,CC1CCC(=O)N1C Cc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"1,5-Dimethylpyrrolidinone",1-pentene,0.850150929,,,,,,,1.410986974,1.401182974,[62] ,CC1CCC(=O)N1C,CCCC=C,CC1CCC(=O)N1C CCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"1,5-Dimethylpyrrolidinone",1-hexene,1.078409581,,,,,,,1.671473303,1.560247668,[62] ,CC1CCC(=O)N1C,CCCCC=C,CC1CCC(=O)N1C CCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"1,5-Dimethylpyrrolidinone",cyclohexene,0.875468737,,,,,,,,1.124929597,[62] ,CC1CCC(=O)N1C,C1CCC=CC1,CC1CCC(=O)N1C C1CCC=CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"1,5-Dimethylpyrrolidinone",1-heptene,1.280933845,,,,,,,,1.665818246,[62] ,CC1CCC(=O)N1C,CCCCCC=C,CC1CCC(=O)N1C CCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"1,5-Dimethylpyrrolidinone",1-octene,1.521698998,,,,,,,1.940179474,1.798404012,[62] ,CC1CCC(=O)N1C,CCCCCCC=C,CC1CCC(=O)N1C CCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"1,5-dimethylpyrrolidone",Tetrahydrofuran,0.19062036,,,,,,,0.198850859,0.300104592,[62] ,CC1CCC(=O)N1C,C1CCOC1,CC1CCC(=O)N1C C1CCOC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"1,5-dimethylpyrrolidone",methyl tert-butyl ether,0.58221562,,,,,,,1.00063188,0.993251773,[62] ,CC1CCC(=O)N1C,CC(C)(C)OC,CC1CCC(=O)N1C CC(C)(C)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"1,5-dimethylpyrrolidone",ethyl tert-butyl ether,0.783901544,,,,,,,,1.337629189,[62] ,CC1CCC(=O)N1C,CCOC(C)(C)C,CC1CCC(=O)N1C CCOC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"1,5-dimethylpyrrolidone",tert-Amyl methyl ether,0.792992516,,,,,,,,1.111857515,[62] ,CC1CCC(=O)N1C,CCC(C)(C)OC,CC1CCC(=O)N1C CCC(C)(C)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"1,5-dimethylpyrrolidone",Diethyl ether,0.488580015,,,,,,,0.955511445,0.978326123,[62] ,CC1CCC(=O)N1C,CCOCC,CC1CCC(=O)N1C CCOCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"1,5-dimethylpyrrolidone",Di-iso-propyl ether,0.802001585,,,,,,,1.486139696,1.470175845,[62] ,CC1CCC(=O)N1C,CC(C)OC(C)C,CC1CCC(=O)N1C CC(C)OC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"1,5-dimethylpyrrolidone",Acetone,-0.072570693,,,,,,,0.067658648,0.048790164,[62] ,CC1CCC(=O)N1C,CC(C)=O,CC1CCC(=O)N1C CC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"1,5-dimethylpyrrolidone",2-Butanone,-0.051293294,,,,,,,0.086177696,0.067658648,[62] ,CC1CCC(=O)N1C,CCC(C)=O,CC1CCC(=O)N1C CCC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"1,5-dimethylpyrrolidone",2-Pentanone,0.009950331,,,,,,,0.254642218,0.131028262,[62] ,CC1CCC(=O)N1C,CCCC(C)=O,CC1CCC(=O)N1C CCCC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"1,5-dimethylpyrrolidone",Acetaldehyde,-0.116533816,,,,,,,-0.116533816,0.039220713,[62] ,CC1CCC(=O)N1C,CC=O,CC1CCC(=O)N1C CC=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"1,6-dicyanohexane",n-Hexane,2.776331709,1.785070481,1.798404012,2.770085592,,,,,2.344686269,[47] ,N#CCCCCCCC#N,CCCCCC,N#CCCCCCCC#N CCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
117,"1,6-dicyanohexane",Cyclohexane,2.310553263,1.472472057,1.492904096,2.494856981,,,,,1.809926773,[47] ,N#CCCCCCCC#N,C1CCCCC1,N#CCCCCCCC#N C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
118,"1,6-dicyanohexane",Benzene,0.570979547,0.19062036,0.21511138,0.506817602,,,,,0.418623762,"['[51] ', '[47] ']",N#CCCCCCCC#N,c1ccccc1,N#CCCCCCCC#N c1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
119,"1,6-dicyanohexane",Toluene,0.920282753,0.488580015,0.457424847,0.693147181,,,,,0.587786665,[51] ,N#CCCCCCCC#N,Cc1ccccc1,N#CCCCCCCC#N Cc1ccccc1,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
120,"1,6-dicyanohexane",ethylbenzene,1.235471471,0.78845736,0.737164066,1.247032294,,,,,0.875468737,[51] ,N#CCCCCCCC#N,CCc1ccccc1,N#CCCCCCCC#N CCc1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
121,"1,6-dicyanohexane",2-methyl-2-butene,1.570697084,1.196948189,1.214912744,1.93441577,,,,,1.549687908,[47] ,N#CCCCCCCC#N,CC=C(C)C,N#CCCCCCCC#N CC=C(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
122,"1,6-dicyanohexane","2-methyl-1,3-butadiene",1.022450928,0.565313809,0.647103242,0.806475866,,,,,0.815364813,[47] ,N#CCCCCCCC#N,CC(=C)C=C,N#CCCCCCCC#N CC(=C)C=C,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
123,1-butanol,Methanol,0.131028262,0.21511138,0.392042088,0.139761942,0.182321557,-0.274436846,0.978326123,0.494696242,0.148420005,[61] ,CCCCO,CO,CCCCO CO,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid
124,1-butanol,Ethanol,0.086177696,0.039220713,0.048790164,0.048790164,0.392042088,-0.248461359,0.048790164,-0.020202707,-0.021505946,"['[61] ', '[61] ']",CCCCO,CCO,CCCCO CCO,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
125,1-butanol,"1,4-Dioxane",0.21511138,0.920282753,0.858661619,1.08180517,0.277631737,0.418710335,0.086177696,0.806475866,0.88376754,[61] ,CCCCO,C1COCCO1,CCCCO C1COCCO1,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
126,1-butanol,Diethyl ether,0.039220713,0.587786665,0.576613364,0.774727168,0.559615788,0.662687973,2.00148,0.598836501,0.698134722,[61] ,CCCCO,CCOCC,CCCCO CCOCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
127,1-butanol,Acetone,0.31481074,0.717839793,0.751416089,0.850150929,0.867100488,0.19062036,0.165514438,0.91228271,0.862809833,"['[61] ', '[61] ']",CCCCO,CC(C)=O,CCCCO CC(C)=O,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
128,1-butanol,2-Butanone,0.173953307,0.741937345,0.732367894,0.841567186,0.88376754,0.482426149,0.470003629,0.770108222,0.803236762,"['[61] ', '[61] ']",CCCCO,CCC(C)=O,CCCCO CCC(C)=O,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid
129,1-butanol,1-Chloropropane,0.810930216,0.770108222,0.751416089,1.026041596,1.115141591,,,,1.040276712,[61] ,CCCCO,CCCCl,CCCCO CCCCl,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
130,1-butanol,Dichloromethane,0.086177696,0.570979547,0.620576488,0.688134639,0.31481074,0.139761942,0.058268908,0.657520003,0.651456377,"['[61] ', '[61] ']",CCCCO,ClCCl,CCCCO ClCCl,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
131,1-butanol,Chloroform,-0.010050336,0.425267735,0.378436436,0.418710335,-0.020202707,0.364643114,,0.457424847,0.222342911,"['[61] ', '[61] ']",CCCCO,ClC(Cl)Cl,CCCCO ClC(Cl)Cl,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
132,1-butanol,Tetrachloromethane,1.255616037,0.996948635,0.947789399,1.040276712,1.345472367,1.446918983,0.932164081,1.098612289,0.966983846,[61] ,CCCCO,ClC(Cl)(Cl)Cl,CCCCO ClC(Cl)(Cl)Cl,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train
133,1-butanol,1-bromoethane,0.891998039,0.858661619,0.88376754,0.993251773,1.029619417,0.604315967,,,0.963174318,[61] ,CCCCO,CCBr,CCCCO CCBr,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
134,1-butanol,Propionitrile,1.378766095,0.570979547,0.604315967,1.121677562,1.761300262,0.494696242,-0.174353387,1.593308531,1.621366483,[61] ,CCCCO,CCC#N,CCCCO CCC#N,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
135,1-butanol,perfluoroheptane,5.906696107,-1.514127733,-1.714798428,,,4.468319003,4.253340627,,5.703782475,[63] ,CCCCO,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCO FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
136,1-butanol,Iodoethane,1.033184483,1.184789985,1.134622726,1.25846099,1.44926916,,,,1.214912744,[61] ,CCCCO,CCI,CCCCO CCI,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train
137,1-butanol,triethylamine,-0.094310679,0.378436436,0.292669614,0.113328685,0.139761942,2.080690761,0.993251773,0.512823626,-0.174353387,[61] ,CCCCO,CCN(CC)CC,CCCCO CCN(CC)CC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
138,1-butanol,Carbon disulfide,1.302912752,1.115141591,1.105256831,-1.386294361,,0.940007258,-0.030459207,,1.124929597,[61] ,CCCCO,C(=S)=S,CCCCO C(=S)=S,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train
139,1-chlorobutane,n-Pentane,0.425267735,0.198850859,0.198850859,0.262364264,0.494696242,0.173953307,0.19062036,0.548121409,0.418710335,[64] ,CCCCCl,CCCCC,CCCCCl CCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
140,1-chlorobutane,n-Hexane,0.476234179,0.207014169,0.223143551,0.292669614,0.524728529,0.198850859,0.122217633,0.570979547,0.536493371,[61] ,CCCCCl,CCCCCC,CCCCCl CCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
